#Wave		#Intensity
2018.222656	14.881062
2016.693359	-35.987099
2015.164063	28.736679
2013.632813	-19.345148
2012.103516	1.159544
2010.572266	28.149464
2009.041016	25.695663
2007.509766	-30.671566
2005.978516	-0.548008
2004.447266	58.897331
2002.914063	-13.874043
2001.380859	27.530079
1999.849609	-25.712475
1998.316406	-38.206333
1996.781250	47.080238
1995.248047	39.392136
1993.714844	46.336681
1992.179688	19.031038
1990.644531	69.885811
1989.109375	6.689775
1987.574219	23.265913
1986.039063	25.151320
1984.501953	-29.958395
1982.964844	-10.228409
1981.429688	58.265259
1979.892578	-29.441732
1978.353516	17.827528
1976.816406	-21.120989
1975.279297	32.569134
1973.740234	55.331318
1972.201172	34.186615
1970.662109	19.521051
1969.123047	43.813805
1967.583984	-34.228176
1966.042969	-61.936028
1964.503906	66.161232
1962.962891	-10.288326
1961.421875	-21.832129
1959.880859	34.734215
1958.339844	13.410019
1956.796875	-16.033861
1955.255859	-4.959471
1953.712891	67.678856
1952.169922	81.932121
1950.626953	70.238831
1949.083984	63.391254
1947.539063	7.946332
1945.996094	23.746395
1944.451172	36.285774
1942.906250	107.066399
1941.361328	67.773445
1939.816406	46.277035
1938.269531	-14.042311
1936.724609	40.461044
1935.177734	52.893837
1933.630859	66.925186
1932.083984	61.546021
1930.537109	103.013618
1928.990234	55.606861
1927.441406	6.594187
1925.892578	28.639498
1924.345703	28.065311
1922.794922	69.447227
1921.246094	57.551628
1919.697266	55.333416
1918.146484	54.721672
1916.597656	-20.080608
1915.046875	8.333059
1913.496094	2.876471
1911.945313	44.155804
1910.392578	51.574306
1908.841797	2.599647
1907.289063	-23.809439
1905.736328	-8.341950
1904.183594	0.675867
1902.630859	46.709747
1901.078125	-52.119312
1899.523438	14.818775
1897.968750	30.249653
1896.416016	15.114418
1894.861328	88.424652
1893.304688	36.304970
1891.750000	56.537189
1890.193359	39.799614
1888.638672	5.396257
1887.082031	-40.236904
1885.525391	5.691985
1883.968750	49.997166
1882.410156	-0.429424
1880.853516	59.911728
1879.294922	-27.399515
1877.736328	-21.621168
1876.177734	5.009204
1874.619141	63.704224
1873.060547	30.988144
1871.500000	31.951345
1869.941406	55.354816
1868.380859	30.681963
1866.820313	-24.414679
1865.259766	58.257557
1863.697266	27.205402
1862.136719	-16.637514
1860.574219	11.571218
1859.011719	10.966732
1857.449219	3.967106
1855.886719	3.373347
1854.324219	2.784666
1852.759766	-68.154648
1851.197266	11.213729
1849.632813	-38.909977
1848.068359	19.654915
1846.503906	9.501592
1844.937500	37.692787
1843.373047	49.907593
1841.806641	-65.609306
1840.240234	47.199642
1838.673828	24.308453
1837.107422	-51.224289
1835.541016	0.904514
1833.972656	-1.212757
1832.404297	-22.459772
1830.837891	16.891090
1829.269531	-68.099777
1827.699219	-1.654197
1826.130859	72.735184
1824.560547	-13.792356
1822.992188	-17.461313
1821.421875	-37.047203
1819.851563	37.306316
1818.281250	-2.964936
1816.708984	76.133156
1815.138672	10.423990
1813.566406	-4.352911
1811.994141	-3.216270
1810.421875	18.593567
1808.849609	-69.287048
1807.277344	52.661907
1805.703125	17.254730
1804.128906	40.645863
1802.554688	32.264488
1800.980469	47.709583
1799.406250	23.460129
1797.832031	-16.649067
1796.255859	-2.781366
1794.679688	57.096039
1793.103516	-14.713185
1791.527344	10.254910
1789.951172	36.800446
1788.375000	52.239777
1786.796875	-36.934460
1785.218750	-2.466834
1783.642578	43.078114
1782.062500	-11.185720
1780.484375	13.757034
1778.906250	11.773766
1777.326172	33.536915
1775.746094	90.109985
1774.166016	15.326766
1772.585938	-15.128983
1771.005859	16.112659
1769.425781	17.295752
1767.843750	-30.532757
1766.261719	54.433784
1764.679688	47.704571
1763.097656	52.037212
1761.515625	31.092268
1759.931641	59.113819
1758.349609	47.647015
1756.765625	15.660574
1755.181641	75.228966
1753.597656	32.199646
1752.011719	72.802757
1750.427734	91.303215
1748.841797	41.981705
1747.255859	28.941284
1745.669922	74.227890
1744.083984	87.971451
1742.498047	74.919189
1740.910156	101.252045
1739.324219	89.769165
1737.736328	120.803551
1736.148438	137.650925
1734.560547	187.540833
1732.970703	102.067497
1731.382813	112.599968
1729.792969	178.178238
1728.203125	229.569229
1726.613281	200.742508
1725.023438	190.786255
1723.431641	221.691895
1721.841797	222.722595
1720.250000	283.445648
1718.658203	279.737366
1717.066406	280.734863
1715.474609	325.685944
1713.880859	337.647003
1712.289063	338.610046
1710.695313	383.498444
1709.101563	433.066101
1707.507813	391.638824
1705.914063	438.031586
1704.318359	382.494781
1702.722656	421.016266
1701.128906	365.489899
1699.533203	457.250305
1697.935547	450.280029
1696.339844	372.831055
1694.744141	279.748291
1693.146484	349.497345
1691.548828	367.560364
1689.951172	335.534332
1688.353516	253.451401
1686.755859	323.109039
1685.156250	244.170914
1683.556641	301.273682
1681.957031	292.692627
1680.357422	271.602966
1678.757813	263.011475
1677.158203	282.531036
1675.556641	152.102417
1673.955078	196.598923
1672.353516	191.110825
1670.751953	282.381927
1669.150391	197.274292
1667.548828	121.552704
1665.945313	209.628281
1664.341797	168.221634
1662.738281	131.499237
1661.134766	136.868515
1659.531250	139.107513
1657.925781	147.566742
1656.320313	171.588989
1654.716797	133.292221
1653.111328	80.985611
1651.503906	187.483322
1649.898438	80.688881
1648.291016	79.745613
1646.685547	85.015343
1645.078125	127.602547
1643.470703	176.381165
1641.861328	85.193794
1640.253906	143.265427
1638.644531	143.796906
1637.037109	114.794998
1635.427734	71.812302
1633.818359	156.196243
1632.207031	116.306000
1630.597656	99.710236
1628.986328	168.479523
1627.375000	218.586624
1625.763672	88.685875
1624.152344	160.483917
1622.541016	112.825058
1620.927734	136.499084
1619.316406	229.912048
1617.703125	227.182953
1616.089844	210.498764
1614.474609	201.556488
1612.861328	290.188049
1611.246094	240.950851
1609.632813	281.521637
1608.017578	295.750763
1606.402344	275.918030
1604.785156	423.183319
1603.169922	358.453186
1601.552734	448.396729
1599.935547	502.729431
1598.318359	643.600342
1596.701172	733.398804
1595.083984	844.783386
1593.464844	1143.045288
1591.847656	1507.589233
1590.228516	2029.482178
1588.609375	2577.390869
1586.990234	2942.913330
1585.369141	3099.930420
1583.750000	2837.196045
1582.128906	2403.336670
1580.507813	2089.952881
