#X		#Y		#Wave		#Intensity
17098.002181	-31879.756583	2018.238281	43.812302
17098.002181	-31879.756583	2016.708984	-42.414173
17098.002181	-31879.756583	2015.179688	-65.798233
17098.002181	-31879.756583	2013.648438	-16.876366
17098.002181	-31879.756583	2012.119141	295.431335
17098.002181	-31879.756583	2010.587891	-7.718455
17098.002181	-31879.756583	2009.056641	-125.830986
17098.002181	-31879.756583	2007.525391	61.785255
17098.002181	-31879.756583	2005.994141	47.315746
17098.002181	-31879.756583	2004.462891	243.748535
17098.002181	-31879.756583	2002.929688	63.598141
17098.002181	-31879.756583	2001.396484	236.238708
17098.002181	-31879.756583	1999.865234	100.942650
17098.002181	-31879.756583	1998.332031	-113.824059
17098.002181	-31879.756583	1996.796875	87.565880
17098.002181	-31879.756583	1995.263672	65.935555
17098.002181	-31879.756583	1993.728516	18.600914
17098.002181	-31879.756583	1992.195313	141.060684
17098.002181	-31879.756583	1990.660156	-149.904755
17098.002181	-31879.756583	1989.125000	-106.570679
17098.002181	-31879.756583	1987.589844	85.240776
17098.002181	-31879.756583	1986.052734	-46.630226
17098.002181	-31879.756583	1984.517578	43.204716
17098.002181	-31879.756583	1982.980469	112.172180
17098.002181	-31879.756583	1981.445313	121.219322
17098.002181	-31879.756583	1979.908203	176.115891
17098.002181	-31879.756583	1978.369141	-98.811249
17098.002181	-31879.756583	1976.832031	29.857061
17098.002181	-31879.756583	1975.294922	-18.420914
17098.002181	-31879.756583	1973.755859	-1.382815
17098.002181	-31879.756583	1972.216797	30.542187
17098.002181	-31879.756583	1970.677734	-133.840118
17098.002181	-31879.756583	1969.138672	43.170513
17098.002181	-31879.756583	1967.599609	231.727417
17098.002181	-31879.756583	1966.058594	-150.993652
17098.002181	-31879.756583	1964.519531	-130.794281
17098.002181	-31879.756583	1962.978516	105.469246
17098.002181	-31879.756583	1961.437500	-92.955215
17098.002181	-31879.756583	1959.896484	-115.891151
17098.002181	-31879.756583	1958.355469	-38.056606
17098.002181	-31879.756583	1956.812500	43.206043
17098.002181	-31879.756583	1955.271484	-204.463028
17098.002181	-31879.756583	1953.728516	53.850494
17098.002181	-31879.756583	1952.185547	51.353580
17098.002181	-31879.756583	1950.642578	-100.013741
17098.002181	-31879.756583	1949.099609	-66.498940
17098.002181	-31879.756583	1947.554688	-73.306480
17098.002181	-31879.756583	1946.011719	213.081894
17098.002181	-31879.756583	1944.466797	119.110336
17098.002181	-31879.756583	1942.921875	70.632889
17098.002181	-31879.756583	1941.376953	35.253616
17098.002181	-31879.756583	1939.832031	-66.310127
17098.002181	-31879.756583	1938.285156	92.703011
17098.002181	-31879.756583	1936.740234	316.428436
17098.002181	-31879.756583	1935.193359	147.318130
17098.002181	-31879.756583	1933.646484	149.713486
17098.002181	-31879.756583	1932.099609	317.036987
17098.002181	-31879.756583	1930.552734	195.158417
17098.002181	-31879.756583	1929.005859	92.791382
17098.002181	-31879.756583	1927.457031	108.453949
17098.002181	-31879.756583	1925.908203	363.149170
17098.002181	-31879.756583	1924.361328	267.456024
17098.002181	-31879.756583	1922.810547	297.781281
17098.002181	-31879.756583	1921.261719	434.622162
17098.002181	-31879.756583	1919.712891	429.463837
17098.002181	-31879.756583	1918.162109	396.932312
17098.002181	-31879.756583	1916.613281	196.696426
17098.002181	-31879.756583	1915.062500	296.474121
17098.002181	-31879.756583	1913.511719	278.541809
17098.002181	-31879.756583	1911.960938	312.189667
17098.002181	-31879.756583	1910.408203	286.215790
17098.002181	-31879.756583	1908.857422	165.172043
17098.002181	-31879.756583	1907.304688	206.856705
17098.002181	-31879.756583	1905.751953	-49.418427
17098.002181	-31879.756583	1904.199219	55.027748
17098.002181	-31879.756583	1902.646484	178.706451
17098.002181	-31879.756583	1901.093750	122.041107
17098.002181	-31879.756583	1899.539063	38.013500
17098.002181	-31879.756583	1897.984375	34.398865
17098.002181	-31879.756583	1896.431641	-30.413908
17098.002181	-31879.756583	1894.876953	-103.291000
17098.002181	-31879.756583	1893.320313	111.577774
17098.002181	-31879.756583	1891.765625	75.511963
17098.002181	-31879.756583	1890.210938	-66.686165
17098.002181	-31879.756583	1888.654297	138.138809
17098.002181	-31879.756583	1887.097656	122.710510
17098.002181	-31879.756583	1885.541016	132.882782
17098.002181	-31879.756583	1883.984375	-112.361572
17098.002181	-31879.756583	1882.425781	-208.306854
17098.002181	-31879.756583	1880.869141	56.775101
17098.002181	-31879.756583	1879.310547	-140.507050
17098.002181	-31879.756583	1877.751953	-182.217407
17098.002181	-31879.756583	1876.193359	-143.847351
17098.002181	-31879.756583	1874.634766	-81.579590
17098.002181	-31879.756583	1873.076172	17.391582
17098.002181	-31879.756583	1871.515625	-2.437539
17098.002181	-31879.756583	1869.957031	-116.984154
17098.002181	-31879.756583	1868.396484	183.372147
17098.002181	-31879.756583	1866.835938	-130.126175
17098.002181	-31879.756583	1865.275391	-96.102669
17098.002181	-31879.756583	1863.712891	-20.620245
17098.002181	-31879.756583	1862.152344	-41.421646
17098.002181	-31879.756583	1860.589844	-51.179188
17098.002181	-31879.756583	1859.027344	25.296444
17098.002181	-31879.756583	1857.464844	99.948578
17098.002181	-31879.756583	1855.902344	-111.964912
17098.002181	-31879.756583	1854.339844	179.798340
17098.002181	-31879.756583	1852.775391	87.490768
17098.002181	-31879.756583	1851.212891	137.283890
17098.002181	-31879.756583	1849.648438	23.826820
17098.002181	-31879.756583	1848.083984	-113.764908
17098.002181	-31879.756583	1846.519531	82.392189
17098.002181	-31879.756583	1844.953125	249.504776
17098.002181	-31879.756583	1843.388672	197.524872
17098.002181	-31879.756583	1841.822266	408.798584
17098.002181	-31879.756583	1840.255859	137.665955
17098.002181	-31879.756583	1838.689453	252.639893
17098.002181	-31879.756583	1837.123047	357.756775
17098.002181	-31879.756583	1835.556641	559.904724
17098.002181	-31879.756583	1833.988281	528.867126
17098.002181	-31879.756583	1832.419922	574.142273
17098.002181	-31879.756583	1830.853516	536.239502
17098.002181	-31879.756583	1829.285156	612.879883
17098.002181	-31879.756583	1827.714844	776.892517
17098.002181	-31879.756583	1826.146484	727.072998
17098.002181	-31879.756583	1824.578125	829.944641
17098.002181	-31879.756583	1823.007813	701.588257
17098.002181	-31879.756583	1821.437500	709.966003
17098.002181	-31879.756583	1819.867188	611.416016
17098.002181	-31879.756583	1818.296875	708.417480
17098.002181	-31879.756583	1816.724609	380.239594
17098.002181	-31879.756583	1815.154297	807.642273
17098.002181	-31879.756583	1813.582031	541.083313
17098.002181	-31879.756583	1812.009766	726.015625
17098.002181	-31879.756583	1810.437500	672.104309
17098.002181	-31879.756583	1808.865234	565.487122
17098.002181	-31879.756583	1807.292969	581.018860
17098.002181	-31879.756583	1805.718750	597.865540
17098.002181	-31879.756583	1804.144531	492.103394
17098.002181	-31879.756583	1802.570313	770.485840
17098.002181	-31879.756583	1800.996094	597.489075
17098.002181	-31879.756583	1799.421875	503.673431
17098.002181	-31879.756583	1797.847656	419.146118
17098.002181	-31879.756583	1796.271484	508.946747
17098.002181	-31879.756583	1794.697266	636.513184
17098.002181	-31879.756583	1793.121094	511.526184
17098.002181	-31879.756583	1791.544922	175.379837
17098.002181	-31879.756583	1789.966797	395.661591
17098.002181	-31879.756583	1788.390625	426.921783
17098.002181	-31879.756583	1786.812500	262.940338
17098.002181	-31879.756583	1785.236328	-88.236702
17098.002181	-31879.756583	1783.658203	373.214325
17098.002181	-31879.756583	1782.080078	180.012344
17098.002181	-31879.756583	1780.500000	290.675018
17098.002181	-31879.756583	1778.921875	41.606827
17098.002181	-31879.756583	1777.341797	165.953354
17098.002181	-31879.756583	1775.763672	245.665573
17098.002181	-31879.756583	1774.183594	29.176916
17098.002181	-31879.756583	1772.601563	40.311897
17098.002181	-31879.756583	1771.021484	55.922134
17098.002181	-31879.756583	1769.441406	101.305763
17098.002181	-31879.756583	1767.859375	13.595621
17098.002181	-31879.756583	1766.277344	52.110538
17098.002181	-31879.756583	1764.695313	-197.274765
17098.002181	-31879.756583	1763.113281	74.584030
