#Wave		#Intensity
3200.881836	1610.038574
3200.179688	1627.702148
3199.477539	1642.302490
3198.775391	1654.485840
3198.073242	1653.229004
3197.370117	1651.944336
3196.667969	1653.993774
3195.964844	1646.340698
3195.262695	1624.232788
3194.559570	1601.374512
3193.856445	1595.719849
3193.152344	1580.034302
3192.449219	1572.885498
3191.746094	1570.274414
3191.041992	1554.872803
3190.338867	1556.755981
3189.634766	1548.769775
3188.930664	1533.189087
3188.226563	1545.334839
3187.522461	1551.951904
3186.817383	1570.301636
3186.113281	1579.323730
3185.408203	1581.803955
3184.704102	1613.582886
3183.999023	1587.031372
3183.293945	1551.531982
3182.588867	1544.954712
3181.883789	1547.871094
3181.177734	1549.392456
3180.472656	1542.869263
3179.766602	1542.201904
3179.061523	1549.097412
3178.355469	1523.057495
3177.649414	1520.440430
3176.943359	1537.671753
3176.236328	1540.154297
3175.530273	1522.621948
3174.823242	1479.198120
3174.117188	1464.249634
3173.410156	1452.466187
3172.703125	1463.129395
3171.996094	1476.617798
3171.289063	1496.053833
3170.582031	1503.398315
3169.874023	1489.753784
3169.166992	1484.341919
3168.458984	1495.043091
3167.750977	1491.978271
3167.042969	1486.685181
3166.334961	1464.899048
3165.626953	1475.163208
3164.918945	1483.496216
3164.209961	1466.046753
3163.501953	1473.138550
3162.792969	1488.036011
3162.083984	1496.839966
3161.375000	1493.149414
3160.666016	1492.581055
3159.957031	1502.423584
3159.248047	1501.545532
3158.538086	1477.578247
3157.829102	1468.296143
3157.119141	1472.976440
3156.409180	1463.823608
3155.699219	1475.007324
3154.989258	1489.658447
3154.279297	1485.637329
3153.568359	1479.445435
3152.858398	1487.699707
3152.147461	1476.948242
3151.436523	1478.066528
3150.725586	1455.424438
3150.014648	1473.501587
3149.303711	1479.210449
3148.592773	1453.193237
3147.880859	1443.029053
3147.169922	1439.904785
3146.458008	1427.347290
3145.746094	1427.213257
3145.034180	1414.643677
3144.322266	1412.220459
3143.610352	1408.295776
3142.898438	1390.409424
3142.185547	1384.560425
3141.473633	1384.422729
3140.760742	1397.137207
3140.047852	1410.449829
3139.334961	1427.549316
3138.622070	1428.850952
3137.908203	1443.704468
3137.195313	1431.811523
3136.482422	1430.608887
3135.768555	1430.517212
3135.054688	1423.694092
3134.340820	1419.455078
3133.626953	1431.650635
3132.913086	1440.090454
3132.199219	1458.724121
3131.484375	1430.543457
3130.770508	1438.512817
3130.055664	1428.532471
3129.340820	1403.051880
3128.625977	1398.311279
3127.911133	1426.566895
3127.196289	1443.363159
3126.480469	1461.233887
3125.765625	1440.936279
3125.049805	1461.144043
3124.333984	1453.778809
3123.619141	1429.953125
3122.903320	1425.659424
3122.186523	1426.159912
3121.470703	1437.472656
3120.754883	1425.970215
3120.038086	1425.152466
3119.321289	1429.284790
3118.605469	1416.734253
3117.888672	1398.522339
3117.171875	1386.946777
3116.454102	1382.135132
3115.737305	1392.005859
3115.020508	1386.863647
3114.302734	1398.724243
3113.584961	1385.727417
3112.867188	1377.108154
3112.149414	1367.781372
3111.431641	1344.306763
3110.713867	1333.273193
3109.996094	1334.585571
3109.277344	1343.605225
3108.558594	1342.921143
3107.840820	1335.982788
3107.122070	1339.156250
3106.403320	1325.789063
3105.683594	1312.086792
3104.964844	1307.317261
3104.246094	1320.586548
3103.526367	1334.650513
3102.806641	1356.109375
3102.086914	1364.532959
3101.367188	1378.282593
3100.647461	1359.254883
3099.927734	1345.485718
